Epoch,Influence Score,Index,Input,Label
20k,-0.5107264,503,86-29,57
20k,-0.04892498,504,72-81,87
20k,0.16476557,505,86-50,36
20k,-0.01083165,506,52-64,84
20k,-0.008444898,507,70-80,86
20k,13.078314,508,97-64,33
20k,9.840446,509,58-11,47
20k,0.40047204,510,26-91,31
20k,-0.040186387,511,90-59,31
20k,-6.5017943,512,80-85,91
20k,-0.05573515,513,9-85,20
20k,-11.8498535,514,95-53,42
20k,0.027289271,515,65-9,56
20k,-4.173488,516,69-36,33
20k,10.86232,517,56-21,35
20k,-0.21342118,518,70-29,41
20k,-0.044168577,519,44-63,77
20k,1.828315,520,6-29,73
20k,-3.0117784,521,43-90,49
20k,-0.15815689,522,19-92,23
20k,0.07478224,523,68-92,72
20k,0.24306253,524,23-25,94
20k,0.70401716,525,89-56,33
20k,75.29642,526,74-91,79
20k,-82.972565,527,44-46,94
20k,2.124947,528,34-77,53
20k,0.015247836,529,37-93,40
20k,-0.5683456,530,65-71,90
20k,0.0048518893,531,73-65,8
20k,-66.858475,532,40-67,69
20k,0.1886503,533,5-61,40
20k,0.17336169,534,33-41,88
20k,0.004487034,535,46-76,66
20k,3.1292841,536,23-35,84
20k,8.816818e-05,537,29-89,36
20k,0.6444982,538,17-70,43
20k,-0.004229987,539,33-79,50
20k,8.552082,540,66-8,58
20k,-15.497274,541,44-42,2
20k,1.677393,542,49-66,79
20k,0.32371408,543,55-46,9
20k,-0.031579375,544,64-69,91
20k,8.194104,545,21-92,25
20k,276.79663,546,10-39,67
20k,-8.490959,547,13-7,6
20k,-72.53815,548,69-18,51
20k,0.760913,549,20-93,23
20k,0.16001992,550,86-49,37
20k,6.744137,551,23-17,6
20k,-0.018157762,552,69-49,20
20k,-0.29642457,553,66-92,70
20k,6.614159,554,92-6,86
20k,0.018846512,555,47-37,10
20k,1.1900498,556,66-35,31
20k,33.669193,557,84-39,45
20k,-1.6822058,558,79-40,39
20k,0.7150377,559,85-35,50
20k,-0.18369213,560,5-26,75
20k,1.110251,561,56-17,39
20k,-0.0008737785,562,63-26,37
20k,-0.96572155,563,38-8,30
20k,-0.1282147,564,55-85,66
20k,-0.028325627,565,38-81,53
20k,12.979844,566,22-37,81
20k,30.439192,567,83-2,81
20k,-0.7632213,568,16-3,13
20k,6.1913652,569,89-16,73
20k,0.26869443,570,71-58,13
20k,13.4057045,571,5-67,34
20k,10.146456,572,97-58,39
20k,14.3966055,573,63-9,54
20k,0.016024066,574,6-7,95
20k,26.048176,575,94-73,21
20k,7.089709,576,28-60,64
20k,-0.05560504,577,55-39,16
20k,0.3633091,578,68-83,81
20k,-1.7728614,579,31-11,20
20k,0.0017327802,580,40-75,61
20k,0.14803684,581,69-11,58
20k,0.47299516,582,51-16,35
20k,-0.11062053,583,55-23,32
20k,32.971867,584,95-96,95
20k,-0.0030531648,585,55-27,28
20k,59.29181,586,89-87,2
20k,0.40211964,587,27-31,92
20k,0.07948604,588,65-68,93
20k,-0.55681,589,53-28,25
20k,9.609304,590,2-59,39
20k,0.08016812,591,19-66,49
20k,3.387913,592,78-59,19
20k,-0.3025226,593,82-57,25
20k,0.03054186,594,67-12,55
20k,0.2693939,595,45-76,65
20k,15.21039,596,8-11,93
20k,0.79493725,597,80-94,82
20k,-0.16077285,598,17-26,87
20k,0.050160285,599,37-78,55
20k,-1.4085717,600,82-54,28
20k,-1.5312252,601,18-34,80
20k,-31.9061,602,80-9,71
20k,3.501441,603,14-7,7
20k,0.028437013,604,79-17,62
20k,0.103760526,605,93-36,57
20k,415.79922,606,57-58,95
20k,0.14354244,607,11-95,12
20k,-0.16034019,608,31-54,73
20k,-16.878798,609,48-42,6
20k,1.6465913,610,9-58,47
20k,0.0025952833,611,12-70,38
20k,-0.022264741,612,54-35,19
20k,-0.5621021,613,83-88,91
20k,0.50439155,614,87-97,86
20k,-3.3354547,615,77-74,3
20k,-1.4610052,616,32-34,94
20k,-0.09244329,617,89-14,75
20k,72.715965,618,29-85,40
20k,-3.6007347,619,95-97,94
20k,-4.5028057,620,39-70,65
20k,-47.12333,621,46-59,83
20k,29.91421,622,29-10,19
20k,-0.0947039,623,89-57,32
20k,-0.16420005,624,94-43,51
20k,8.397486,625,72-47,25
20k,-0.012048579,626,80-96,80
20k,9.401144,627,54-21,33
20k,0.030638086,628,76-45,31
20k,-0.034913026,629,12-41,67
20k,-0.0062946863,630,45-18,27
20k,0.26173505,631,37-12,25
20k,22.434664,632,5-14,87
20k,-0.061962407,633,24-49,71
20k,8.297084,634,53-66,83
20k,0.071612544,635,53-64,85
20k,-0.14365332,636,80-53,27
20k,15.213867,637,24-83,37
20k,-2.0006073,638,18-19,95
20k,0.027690317,639,43-17,26
20k,-0.11257326,640,28-96,28
20k,-0.050837636,641,63-6,57
20k,0.26646817,642,95-45,50
20k,-0.72612727,643,5-48,53
20k,0.02712724,644,8-45,59
20k,12.811733,645,58-18,40
20k,-0.052295715,646,9-35,70
20k,-4.646424,647,38-82,52
20k,9.227858,648,78-16,62
20k,-0.20716642,649,58-78,76
20k,-0.44942427,650,18-29,85
20k,12.254547,651,76-3,73
20k,-0.022520304,652,2-32,66
20k,0.0021572951,653,67-91,72
20k,-2.2084544,654,60-34,26
20k,0.18773326,655,48-47,1
20k,-0.06940842,656,7-31,72
20k,-0.0044596847,657,7-23,80
20k,0.031347502,658,4-66,34
20k,-0.01967705,659,33-81,48
20k,2.6308804,660,30-23,7
20k,8.974058,661,50-96,50
20k,1.944213,662,52-74,74
20k,0.3407207,663,10-43,63
20k,-0.0011072885,664,51-60,87
20k,-2.8782613,665,84-50,34
20k,-51.711796,666,44-13,31
20k,-0.22987783,667,36-43,89
20k,0.004082712,668,41-97,40
20k,4.9343014,669,52-21,31
20k,-0.06852199,670,86-97,85
20k,-0.0736591,671,42-46,92
20k,-14.224602,672,13-80,29
20k,-0.24695736,673,46-37,9
20k,0.002430597,674,91-3,88
20k,-1.9979079,675,48-70,74
20k,-0.4768732,676,7-33,70
20k,-1.0251918,677,79-13,66
20k,-0.609763,678,26-30,92
20k,7.634077,679,63-24,39
20k,-0.36864275,680,6-31,71
20k,-5.839298,681,65-74,87
20k,-2.6470718,682,4-15,85
20k,6.3208423,683,31-19,12
20k,-20.034721,684,34-51,79
20k,-2.409864,685,57-80,73
20k,-0.6114102,686,91-82,9
20k,-21.115385,687,76-12,64
20k,0.08207189,688,36-95,37
20k,-7.0243735,689,60-38,22
20k,0.33224684,690,46-56,86
20k,0.06999683,691,32-42,86
20k,-0.025243275,692,22-93,25
20k,-0.018126763,693,91-47,44
20k,-0.018744564,694,52-4,48
20k,-2.7140436,695,9-22,83
20k,-0.31084967,696,51-41,10
20k,-0.78347814,697,58-56,2
20k,-0.21576776,698,83-42,41
20k,-107.432434,699,72-68,4
20k,0.10867259,700,16-38,74
20k,174.8878,701,56-13,43
20k,-0.41134396,702,12-32,76
20k,-2.6015444,703,32-75,53
20k,-37.740368,704,32-40,88
20k,0.03821539,705,86-11,75
20k,-0.19250397,706,65-36,29
20k,0.01325105,707,56-93,59
20k,-46.270527,708,31-7,24
20k,-0.07844873,709,35-59,72
20k,0.070784196,710,4-3,1
20k,0.3234188,711,23-97,22
20k,0.02524908,712,34-71,59
20k,-0.15151845,713,27-4,23
20k,0.00017241207,714,75-51,24
20k,0.0817672,715,90-32,58
20k,-1.2281294,716,80-34,46
20k,-0.008578595,717,44-19,25
20k,-0.22873555,718,69-43,26
20k,0.003200918,719,87-91,92
20k,-2.1425164,720,27-29,94
20k,0.26975548,721,29-58,67
20k,0.8135674,722,76-66,10
20k,1.5990062,723,24-51,69
20k,-0.23192856,724,70-6,64
20k,0.06568067,725,33-54,75
20k,1.3589573,726,58-80,74
20k,13.314953,727,66-60,6
20k,-1.186442,728,84-6,78
20k,-0.010824189,729,5-9,92
20k,0.034269385,730,69-57,12
20k,350.97147,731,53-82,67
20k,0.013014676,732,15-52,59
20k,-0.11522963,733,86-63,23
20k,-1.8629968,734,83-77,6
20k,-0.05181315,735,94-69,25
20k,72.36808,736,91-39,52
20k,0.08334428,737,44-75,65
20k,-0.040347643,738,84-53,31
20k,0.9244278,739,79-5,74
20k,11.451197,740,6-35,67
20k,-0.18905687,741,79-90,85
20k,-0.0028988984,742,21-23,94
20k,6.296628,743,39-5,34
20k,-0.009478222,744,75-83,88
20k,0.7717577,745,78-18,60
20k,-2.1262982,746,78-21,57
20k,1.8191731,747,67-54,13
20k,-0.012955777,748,3-15,84
20k,5.87992,749,9-19,86
20k,12.754437,750,55-91,60
20k,-0.012183405,751,76-83,89
20k,2.5949235,752,25-37,84
20k,1.1794426,753,93-58,35
20k,-13.606792,754,60-36,24
20k,0.017320618,755,60-92,64
20k,-26.028175,756,20-48,68
20k,-5.347027,757,52-12,40
20k,-0.17657515,758,59-14,45
20k,-0.15447983,759,96-90,6
20k,0.4453561,760,87-34,53
20k,-4.2321453,761,41-49,88
20k,8.764302,762,55-70,81
20k,1.4820123,763,95-94,1
20k,-5.496653,764,21-87,30
20k,0.014971621,765,4-6,94
20k,-0.0052342443,766,95-13,82
20k,1.508693,767,36-40,92
20k,-2.729547,768,44-38,6
20k,-0.13197875,769,17-14,3
20k,-0.006430931,770,65-38,27
20k,-1.7662084,771,71-11,60
20k,-4.542834,772,41-42,95
20k,65.63211,773,18-79,35
20k,1.5760566,774,83-44,39
20k,-2.4996972,775,39-8,31
20k,-30.204485,776,58-63,91
20k,0.18600738,777,53-31,22
20k,0.30631983,778,72-86,82
20k,-0.0788676,779,60-9,51
20k,0.013805286,780,92-69,23
20k,0.27348983,781,23-92,27
20k,-24.441057,782,19-74,41
20k,-1.7927407,783,91-14,77
20k,0.8426973,784,23-64,55
20k,0.92316294,785,85-25,60
20k,-0.96922797,786,40-73,63
20k,-0.0031574601,787,66-75,87
20k,-0.000774465,788,58-31,27
20k,-37.855766,789,34-30,4
20k,1.0885735,790,34-86,44
20k,-0.01442701,791,42-66,72
20k,-539.07166,792,42-39,3
20k,-0.058402706,793,50-55,91
20k,-5.46262,794,33-25,8
20k,2555.7007,795,3-32,67
20k,4.7466617,796,46-13,33
20k,-0.1929668,797,78-41,37
20k,0.11843373,798,31-62,65
20k,0.05766207,799,60-61,95
20k,0.54167646,800,19-18,1
20k,-142.26122,801,21-16,5
20k,0.006521659,802,2-46,52
20k,-3.2232466,803,49-31,18
20k,0.86413467,804,39-31,8
20k,30.666256,805,48-56,88
20k,0.48087886,806,66-3,63
20k,-28.530588,807,46-95,47
20k,0.013149715,808,48-60,84
20k,43.585693,809,18-90,24
20k,-0.42675424,810,59-7,52
20k,-5.3374033,811,52-72,76
20k,-206.44812,812,31-56,71
20k,0.01103395,813,62-65,93
20k,0.0013546058,814,12-87,21
20k,-82.3998,815,56-26,30
20k,-0.045588993,816,83-5,78
20k,0.54993194,817,58-20,38
20k,3.0708416,818,39-26,13
20k,-0.022788255,819,34-53,77
20k,0.035375874,820,50-17,33
20k,-1.3963109,821,10-36,70
20k,0.09815763,822,16-15,1
20k,-0.033132873,823,15-37,74
20k,142.73074,824,6-53,49
20k,-0.086817734,825,53-20,33
20k,-0.009058207,826,67-34,33
20k,0.41438866,827,4-24,76
20k,-3.527226e-06,828,41-37,4
20k,-0.27776045,829,89-81,8
20k,20.712746,830,43-79,60
20k,0.022210175,831,72-78,90
20k,0.90904135,832,16-52,60
20k,-2.1665,833,11-93,14
20k,0.024614252,834,3-37,62
20k,-0.5931126,835,94-48,46
20k,0.05467277,836,86-16,70
20k,-2.0510597,837,64-46,18
20k,-34.993656,838,53-81,68
20k,-0.048622247,839,50-23,27
20k,0.00053488225,840,24-59,61
20k,68.14531,841,39-53,82
20k,-0.038031433,842,27-48,75
20k,-0.7786292,843,79-21,58
20k,77.818054,844,23-20,3
20k,0.004206549,845,47-63,80
20k,0.45549858,846,69-2,67
20k,-0.039343663,847,96-40,56
20k,1.4088999,848,10-70,36
20k,-0.34683233,849,68-49,19
20k,0.5224701,850,45-22,23
20k,-0.6845449,851,14-52,58
20k,6.331995,852,76-57,19
20k,1.0146586,853,64-53,11
20k,0.0025113104,854,38-26,12
20k,-22.239588,855,56-11,45
20k,206.87215,856,78-29,49
20k,0.025482088,857,52-42,10
20k,-30.127014,858,76-24,52
20k,-0.33087146,859,88-20,68
20k,0.096032605,860,16-21,91
20k,-0.045977455,861,14-96,14
20k,-10.803585,862,75-71,4
20k,0.10441589,863,46-86,56
20k,0.99642855,864,47-40,7
20k,-3.111521,865,87-36,51
20k,0.44315246,866,57-49,8
20k,-0.0012350383,867,49-7,42
20k,0.06992975,868,7-66,37
20k,0.082463264,869,80-17,63
20k,-0.035686396,870,39-50,85
20k,7.232956,871,11-15,92
20k,14.708096,872,55-49,6
20k,-0.8389578,873,81-83,94
20k,-11.381245,874,86-70,16
20k,-0.29484266,875,75-74,1
20k,28.034767,876,4-2,2
20k,61.604755,877,72-82,86
20k,-0.017290074,878,4-36,64
20k,8.745904,879,19-95,20
20k,0.05138588,880,94-50,44
20k,0.8320993,881,85-96,85
20k,-0.016029224,882,54-91,59
20k,-54.59797,883,42-24,18
20k,0.39895275,884,24-82,38
20k,-1.5432601,885,24-3,21
20k,0.25508496,886,36-76,56
20k,202.50435,887,39-75,60
20k,-0.3051943,888,26-50,72
20k,1.1669459,889,78-20,58
20k,-0.039534748,890,76-10,66
20k,-0.38538805,891,83-39,44
20k,0.16776659,892,22-48,70
20k,2.2077436,893,70-90,76
20k,32.303993,894,85-68,17
20k,0.058887303,895,66-87,75
20k,-10.617474,896,87-45,42
20k,0.07015364,897,82-43,39
20k,0.002767126,898,26-7,19
20k,-0.006781946,899,69-51,18
20k,0.18228804,900,12-18,90
20k,-1.0236042,901,60-31,29
20k,1.682133,902,25-94,27
20k,0.053820875,903,25-88,33
20k,0.040546086,904,63-37,26
20k,0.118389204,905,61-87,70
20k,-0.004785671,906,53-91,58
20k,2.3186245,907,15-57,54
20k,-0.21795738,908,42-90,48
20k,-0.15488425,909,20-14,6
20k,-0.0831561,910,66-14,52
20k,-0.70976496,911,66-68,94
20k,-0.4689108,912,25-69,52
20k,-0.17367724,913,39-25,14
20k,-0.18193777,914,22-49,69
20k,2.4239273,915,22-14,8
20k,21.382986,916,13-84,25
20k,9.618837,917,30-36,90
20k,-0.15343031,918,3-93,6
20k,-8.221178,919,43-48,91
20k,0.0129066035,920,81-6,75
20k,1.1171191,921,4-8,92
20k,0.0012577487,922,21-39,78
20k,102.348816,923,73-66,7
20k,4.1097054,924,47-50,93
20k,0.00018636254,925,19-38,77
20k,-0.36598444,926,5-12,89
20k,0.04549867,927,12-53,55
20k,-0.6528549,928,53-54,95
20k,0.2592342,929,95-17,78
20k,0.10267107,930,18-69,45
20k,6.887994,931,24-50,70
20k,-0.7676207,932,27-35,88
20k,0.032723274,933,38-9,29
20k,1.9528091,934,66-48,18
20k,0.6200594,935,3-73,26
20k,-69.941376,936,76-41,35
20k,-1.1816449,937,93-77,16
20k,-1.7575132,938,9-39,66
20k,15.467629,939,11-37,70
20k,-1.3049335,940,73-16,57
20k,-0.13976754,941,23-84,35
20k,-0.005423106,942,20-38,78
20k,0.268883,943,71-85,82
20k,-36.128742,944,59-6,53
20k,1.9924576,945,32-9,23
20k,-9.020052,946,36-70,62
20k,0.24843386,947,52-45,7
20k,-0.3025788,948,20-13,7
20k,1.6104736,949,8-15,89
20k,-0.0119572645,950,25-59,62
20k,0.27663714,951,7-46,57
20k,177.60484,952,5-96,5
20k,-3.2682297,953,61-2,59
20k,-0.10660303,954,28-4,24
20k,0.6119937,955,90-53,37
20k,0.07207084,956,92-85,7
20k,-44.274994,957,94-74,20
20k,-0.122284204,958,55-17,38
20k,0.026388917,959,66-29,37
20k,0.00709682,960,71-61,10
20k,-0.23651528,961,55-37,18
20k,0.021529997,962,24-61,59
20k,-0.27118525,963,33-14,19
20k,-1.110927,964,52-44,8
20k,4.1450877,965,61-55,6
20k,-0.00019484427,966,12-95,13
20k,2.6134682,967,48-16,32
20k,0.050584946,968,32-94,34
20k,-0.10388522,969,53-14,39
20k,14.203705,970,73-46,27
20k,0.028589306,971,40-83,53
20k,-225.40157,972,31-2,29
20k,-2.3985622,973,15-55,56
20k,-2.521036,974,51-66,81
20k,0.118333824,975,30-88,38
20k,-43.79448,976,74-45,29
20k,10.706557,977,16-41,71
20k,-0.11440247,978,7-25,78
20k,-1.660375,979,72-16,56
20k,-1.1193202,980,79-72,7
20k,28.332603,981,37-82,51
20k,-0.006453082,982,96-87,9
20k,0.0020259782,983,51-70,77
20k,0.14331648,984,39-87,48
20k,-4.425787,985,67-49,18
20k,-64.57478,986,78-35,43
20k,11.425277,987,66-80,82
20k,-0.002364975,988,26-22,4
20k,0.03272281,989,71-8,63
20k,-5.5601063,990,74-79,91
20k,-1.5740159,991,5-21,80
20k,27.423712,992,86-94,88
20k,0.00069273333,993,38-89,45
20k,-0.41015387,994,48-87,57
20k,-0.050617456,995,10-44,62
20k,0.003436934,996,69-3,66
20k,0.06935218,997,78-13,65
20k,-0.14865175,998,44-37,7
20k,-0.014346681,999,41-52,85
20k,0.09571492,1000,77-66,11
20k,0.35744026,1001,15-53,58
20k,-0.15484022,1002,38-57,77
20k,-1.6872474,1003,44-94,46
20k,6.611317,1004,72-32,40
20k,2.380873,1005,72-4,68
20k,-2.982727,1006,32-90,38
20k,0.7916569,1007,52-78,70
20k,0.09301223,1008,22-39,79
20k,-7.4465346,1009,44-8,36
20k,43.38316,1010,14-56,54
20k,0.57932997,1011,68-69,95
20k,-0.3732334,1012,92-72,20
20k,0.008848399,1013,64-23,41
20k,-0.026676476,1014,61-63,94
20k,-89.124146,1015,38-80,54
20k,0.06414567,1016,67-55,12
20k,-0.0943052,1017,37-38,95
20k,-1.4770463,1018,10-7,3
20k,132.45729,1019,63-28,35
20k,-27.659899,1020,29-63,62
20k,-0.05233984,1021,6-91,11
20k,0.021526124,1022,13-18,91
20k,0.061291203,1023,86-14,72
20k,1.1434532,1024,47-75,68
20k,-1.9216583,1025,41-15,26
20k,3.2914429,1026,89-67,22
20k,0.016562516,1027,68-42,26
20k,0.31955248,1028,86-87,95
20k,-0.017718159,1029,68-31,37
20k,-0.0883092,1030,3-41,58
20k,-0.106771655,1031,41-44,93
20k,-0.33734813,1032,23-14,9
20k,-0.024434077,1033,88-87,1
20k,0.08107859,1034,65-29,36
20k,0.18397817,1035,90-19,71
20k,0.64451516,1036,33-85,44
20k,0.11927094,1037,90-5,85
20k,13.232268,1038,73-19,54
20k,-0.029755382,1039,91-78,13
20k,15.133467,1040,47-91,52
20k,1.5585616,1041,20-60,56
20k,-0.0019591358,1042,11-44,63
20k,-0.5238193,1043,93-68,25
20k,-0.089234024,1044,75-4,71
20k,-0.043022122,1045,71-44,27
20k,4.375368,1046,49-5,44
20k,0.9857925,1047,61-96,61
20k,-2.9285212,1048,41-96,41
20k,-1.9459269,1049,20-47,69
20k,6.675481,1050,35-73,58
20k,0.19535944,1051,51-81,66
20k,-2.5437949,1052,37-53,80
20k,-0.462036,1053,81-61,20
20k,0.00083722896,1054,73-93,76
20k,-0.07666944,1055,49-45,4
20k,0.00068149494,1056,11-13,94
20k,3.2959766,1057,51-72,75
20k,1.8701229,1058,32-19,13
20k,0.06844242,1059,54-97,53
20k,0.41666204,1060,29-59,66
20k,1.1570985,1061,12-89,19
20k,0.03345873,1062,8-76,28
20k,0.03151182,1063,80-66,14
20k,2.4024358,1064,74-54,20
20k,0.10492589,1065,27-88,35
20k,-28.412083,1066,39-78,57
20k,-1.0641153,1067,49-86,59
20k,-0.114685155,1068,43-5,38
20k,4.6741524,1069,27-90,33
20k,0.039181087,1070,14-22,88
20k,-0.03382666,1071,41-20,21
20k,0.68440783,1072,91-74,17
20k,-0.09895988,1073,59-83,72
20k,-0.012015671,1074,75-43,32
20k,1.6711934,1075,50-74,72
20k,-22.05368,1076,79-45,34
20k,3.0342717,1077,74-26,48
20k,-1.8646516,1078,32-48,80
20k,0.0021522613,1079,71-80,87
20k,-0.046845347,1080,48-17,31
20k,-0.028755639,1081,29-51,74
20k,0.009992416,1082,26-94,28
20k,-0.0044611553,1083,34-88,42
20k,-0.012600602,1084,93-82,11
20k,0.049971506,1085,23-67,52
20k,-17.374825,1086,15-41,70
20k,0.5818403,1087,12-22,86
20k,29.936543,1088,22-8,14
20k,-0.0060037766,1089,30-2,28
20k,-0.5633962,1090,11-43,64
20k,-0.0047424603,1091,63-50,13
20k,1.7914819,1092,44-78,62
20k,0.75284576,1093,14-17,93
20k,-0.009865131,1094,38-95,39
20k,0.9088495,1095,78-42,36
20k,0.021004796,1096,36-79,53
20k,0.06883859,1097,59-80,75
20k,47.79873,1098,83-64,19
20k,0.006809123,1099,77-37,40
20k,0.018754419,1100,25-25,0
20k,15.35615,1101,70-82,84
20k,-9.555472,1102,38-33,5
20k,0.940215,1103,36-91,41
20k,-0.75971967,1104,76-81,91
20k,0.02287495,1105,68-26,42
20k,0.0010649357,1106,20-77,39
20k,0.16255076,1107,94-75,19
20k,0.06392445,1108,46-41,5
20k,-9.290965,1109,91-9,82
20k,81.72906,1110,11-56,51
20k,-0.025803104,1111,14-53,57
20k,0.002304675,1112,77-96,77
20k,3.6228242,1113,9-34,71
20k,-1.9272465,1114,80-35,45
20k,-23.97481,1115,49-13,36
20k,-1.775501,1116,81-85,92
20k,1.7358234,1117,65-64,1
20k,-18.09787,1118,91-7,84
20k,0.404943,1119,22-45,73
20k,-5.190458,1120,19-36,79
20k,-0.042005446,1121,29-12,17
20k,0.03271608,1122,8-74,30
20k,4.4677896,1123,38-24,14
20k,1.5773782,1124,62-50,12
20k,-0.34328562,1125,57-17,40
20k,0.11721458,1126,58-92,62
20k,-0.24853517,1127,5-28,73
20k,4.606826,1128,79-47,32
20k,0.328966,1129,45-81,60
20k,-1.2004911,1130,42-9,33
20k,-0.062379137,1131,57-29,28
20k,0.030221961,1132,73-56,17
20k,0.25104606,1133,71-27,44
20k,-1.9110475,1134,42-94,44
20k,-23.108795,1135,27-55,68
20k,-2.9615905,1136,92-21,71
20k,-0.08431479,1137,14-27,83
20k,-0.06980778,1138,92-55,37
20k,0.5024556,1139,32-37,91
20k,0.0052797208,1140,43-54,85
20k,0.004241523,1141,38-39,95
20k,-0.0028402172,1142,79-14,65
20k,-8.365512,1143,24-52,68
20k,-71.78799,1144,55-6,49
20k,1.3498659,1145,30-61,65
20k,-0.00047683803,1146,47-74,69
20k,-4.196976,1147,25-63,58
20k,-0.09681786,1148,60-22,38
20k,-1.0924878,1149,28-6,22
20k,0.0009403804,1150,64-81,79
20k,23.924982,1151,48-20,28
20k,92.57213,1152,94-95,95
20k,-43.542465,1153,79-36,43
20k,0.15992576,1154,84-54,30
20k,0.02721003,1155,15-63,48
20k,-13.643076,1156,22-72,46
20k,0.0033223252,1157,70-91,75
20k,3.1641555,1158,87-12,75
20k,-23.4254,1159,2-47,51
20k,-0.33540002,1160,82-84,94
20k,100.73391,1161,94-8,86
20k,-0.27071476,1162,64-89,71
20k,5.0435767,1163,64-21,43
20k,-1.5294245,1164,30-53,73
20k,12.08324,1165,10-94,12
20k,-1.7438111,1166,59-34,25
20k,-0.09869419,1167,12-12,0
20k,0.26953846,1168,42-43,95
20k,0.0018100281,1169,13-54,55
20k,0.007844664,1170,59-52,7
20k,-0.00054456864,1171,23-57,62
20k,-0.21726316,1172,36-10,26
20k,3.6683772,1173,13-12,1
20k,-0.0043170196,1174,34-47,83
20k,12.449785,1175,44-29,15
20k,0.02949724,1176,60-33,27
20k,187.314,1177,5-17,84
20k,0.99281347,1178,52-47,5
20k,14.245915,1179,94-14,80
20k,-3.5594425,1180,58-81,73
20k,-64.961784,1181,82-5,77
20k,-0.010732536,1182,28-22,6
20k,6.9774165,1183,27-15,12
20k,-1.2886478,1184,42-2,40
20k,11.4299555,1185,87-47,40
20k,11.2962265,1186,35-54,77
20k,0.14566508,1187,96-57,39
20k,0.39759478,1188,81-2,79
20k,26.578037,1189,23-12,11
20k,-18.436998,1190,78-75,3
20k,-0.30680078,1191,36-53,79
20k,0.30216134,1192,53-30,23
20k,-0.023701781,1193,40-65,71
20k,-0.04089403,1194,46-42,4
20k,0.940889,1195,69-22,47
20k,-12.67677,1196,12-4,8
20k,-0.5834899,1197,23-62,57
20k,-0.001321756,1198,77-84,89
20k,-6.5842752,1199,63-91,68
20k,0.0056998655,1200,30-78,48
20k,15.557681,1201,26-93,29
20k,0.052991025,1202,57-44,13
20k,0.021220144,1203,93-49,44
20k,0.1491748,1204,68-8,60
20k,55.370026,1205,59-74,81
20k,86.20668,1206,19-47,68
20k,-0.2004818,1207,42-78,60
20k,-3.3372154,1208,86-52,34
20k,13.765632,1209,7-69,34
20k,-1.4575319,1210,50-49,1
20k,10.111599,1211,95-55,40
20k,0.05141148,1212,6-79,23
20k,15.653741,1213,64-80,80
20k,-2.6762965,1214,39-67,68
20k,8.812751,1215,34-95,35
20k,1288.5142,1216,97-2,95
20k,-0.091773346,1217,97-62,35
20k,0.13627303,1218,87-92,91
20k,0.053971034,1219,33-63,66
20k,-0.13994914,1220,85-93,88
20k,6.823654,1221,73-78,91
20k,-17.882456,1222,77-7,70
20k,0.07027845,1223,49-58,87
20k,-0.15549245,1224,13-90,19
20k,0.5333009,1225,77-93,80
20k,0.04135029,1226,86-65,21
20k,0.29302517,1227,85-18,67
20k,-1.6061623,1228,17-25,88
20k,-0.06127042,1229,18-58,56
20k,22.356194,1230,18-56,58
20k,-7.7648373,1231,32-27,5
20k,-0.13518775,1232,70-81,85
20k,-3.1618936,1233,21-61,56
20k,0.5700628,1234,16-48,64
20k,-0.025800634,1235,16-32,80
20k,-0.1447615,1236,38-87,47
20k,-0.00808573,1237,15-87,24
20k,-3.1598628,1238,36-63,69
20k,0.16811065,1239,95-79,16
20k,-0.091180734,1240,62-31,31
20k,0.24702944,1241,54-24,30
20k,-0.0066015627,1242,92-61,31
20k,4.859504,1243,17-54,59
20k,0.079751134,1244,45-37,8
20k,0.0046554403,1245,54-59,91
20k,2.022018,1246,67-42,25
20k,-71.71616,1247,19-42,73
20k,-131.10417,1248,65-46,19
20k,53.004745,1249,19-12,7
20k,-1.1402097,1250,32-82,46
20k,1.6021652,1251,36-36,0
20k,-1.3939505,1252,9-88,17
20k,3.8424468,1253,31-84,43
20k,0.2710985,1254,18-4,14
20k,11.719759,1255,58-43,15
20k,0.16586216,1256,67-17,50
20k,-1.0968611,1257,19-75,40
20k,-8.646563,1258,2-51,47
20k,0.48031676,1259,64-49,15
20k,0.3100695,1260,14-18,92
20k,-3.0558858,1261,11-78,29
20k,330.6582,1262,57-12,45
20k,-26.697674,1263,8-50,54
20k,0.08135931,1264,70-32,38
20k,-0.0021180836,1265,80-24,56
20k,0.23181865,1266,94-96,94
20k,-0.015935775,1267,43-86,53
20k,0.6405246,1268,63-61,2
20k,55.647438,1269,15-90,21
20k,5.909685,1270,48-64,80
20k,4.6291714,1271,26-61,61
20k,-0.14494158,1272,94-62,32
20k,0.33068296,1273,39-20,19
20k,-1.1779833,1274,89-15,74
20k,-1.0779482,1275,82-87,91
20k,-0.020507716,1276,7-14,89
20k,0.2105793,1277,72-14,58
20k,12.986272,1278,94-31,63
20k,45.322918,1279,97-37,60
20k,0.012752466,1280,48-25,23
20k,173.082,1281,23-26,93
20k,-2.9685204,1282,62-61,1
20k,-1.9136846,1283,32-44,84
20k,0.0009627536,1284,88-79,9
20k,63.426575,1285,12-74,34
20k,0.3710731,1286,12-5,7
20k,-0.11438887,1287,2-84,14
20k,1.1851939,1288,83-6,77
20k,0.012717705,1289,10-89,17
20k,14.370576,1290,62-19,43
20k,0.005623488,1291,84-89,91
20k,-0.21318604,1292,90-92,94
20k,2.11039,1293,87-46,41
20k,-2.2764603e-05,1294,29-77,48
